ID,HousePrice,yhat,delta
4786,88870.0,80016.83129108947,8853.168708910525
4218,248019.0,256976.5059442994,-8957.505944299395
5074,387946.0,382235.85733687435,5710.142663125647
8967,392086.0,323211.21970617835,68874.78029382165
3818,202924.0,212644.47050267327,-9720.47050267327
2249,292154.0,290731.62300484936,1422.3769951506401
5557,472528.0,493602.179707592,-21074.179707592004
2779,395887.0,489711.16243292793,-93824.16243292793
7881,98409.0,97379.51665689984,1029.4833431001607
1222,788565.0,709626.5561042537,78938.44389574626
8369,210507.0,283273.55730944924,-72766.55730944924
5725,69315.0,78201.00204455185,-8886.002044551846
6428,369613.0,441118.10567643336,-71505.10567643336
4601,281437.0,270783.71925048484,10653.280749515165
4499,288359.0,301783.74139425857,-13424.74139425857
5002,168940.0,215116.28430822294,-46176.28430822294
8830,256996.0,240809.91717321388,16186.082826786122
4024,233001.0,310517.74189538066,-77516.74189538066
3706,298322.0,296954.16014539916,1367.8398546008393
1386,266187.0,236357.85025618685,29829.14974381315
5228,253698.0,269409.074684599,-15711.074684599007
636,252531.0,262107.91564692315,-9576.915646923153
5101,271180.0,214452.3991588639,56727.600841136096
8127,295650.0,358495.25818637223,-62845.25818637223
6597,409034.0,341458.7739423428,67575.22605765722
2601,314002.0,359129.87880421453,-45127.87880421453
1852,299822.0,270809.6920106907,29012.30798930931
7022,408769.0,313214.8976305144,95554.1023694856
5877,699600.0,456953.3179166451,242646.6820833549
4185,139478.0,204615.90574317376,-65137.90574317376
7105,348970.0,317036.0204242169,31933.979575783073
2112,173838.0,171857.59062370856,1980.4093762914417
917,242677.0,261399.3510751767,-18722.351075176703
8650,479642.0,484780.6352989629,-5138.6352989628795
2897,407020.0,503180.6810784691,-96160.68107846909
7285,127938.0,127088.13228946264,849.8677105373645
1161,230781.0,254327.7664817566,-23546.76648175661
3874,518486.0,534751.9303562341,-16265.93035623408
6076,293310.0,253798.50410001253,39511.495899987465
2423,709347.0,624987.9042168182,84359.09578318184
7758,160328.0,134524.05555899756,25803.944441002444
8916,331261.0,286815.3421157012,44445.657884298824
7947,423762.0,345693.73937177943,78068.26062822057
4351,315499.0,370472.52625785477,-54973.52625785477
5836,189348.0,222359.30900767053,-33011.30900767053
3202,613498.0,765230.9500582104,-151732.9500582104
4113,388112.0,348234.402579313,39877.59742068697
2585,386616.0,390232.2125569133,-3616.2125569133204
7382,631601.0,744646.6299159381,-113045.62991593813
3947,227847.0,244319.72257198673,-16472.722571986727
2197,419192.0,387144.90253595077,32047.097464049235
1469,374335.0,315552.01785178896,58782.98214821104
8932,434508.0,393784.1057390311,40723.8942609689
537,330204.0,414053.8718487104,-83849.8718487104
4518,475608.0,483045.4915495322,-7437.49154953222
6525,352063.0,345848.264172362,6214.735827638011
942,173546.0,138541.15804165124,35004.841958348756
3463,623337.0,515825.37557625613,107511.62442374387
3017,684161.0,538358.3795911005,145802.6204088995
6315,283774.0,232167.2611118303,51606.7388881697
2111,318015.0,306802.53226493305,11212.467735066952
2008,247575.0,313148.6397576323,-65573.63975763228
2493,244803.0,228929.14526933603,15873.854730663967
8085,311145.0,340882.13892486447,-29737.13892486447
7182,225668.0,218599.95784161804,7068.042158381955
3456,62169.0,136405.7827028326,-74236.7827028326
1903,218330.0,204753.20988265958,13576.790117340424
8045,515989.0,613594.8629762693,-97605.86297626933
2269,176523.0,198171.36598006263,-21648.365980062634
3769,212021.0,286745.42302731314,-74724.42302731314
4842,301091.0,299340.64359464904,1750.3564053509617
6460,560981.0,499450.5572813751,61530.442718624894
6477,364995.0,385573.318648292,-20578.318648291985
6889,311537.0,326982.16733087413,-15445.16733087413
3599,255569.0,271383.34480915917,-15814.34480915917
3872,177892.0,168853.71041328806,9038.289586711937
2807,434788.0,395730.3439913264,39057.6560086736
5769,511186.0,414147.90842424845,97038.09157575155
8906,354492.0,376900.50586467993,-22408.50586467993
8179,679836.0,625892.873220232,53943.126779768034
6952,263971.0,239463.8260681663,24507.173931833706
5361,156909.0,189381.70958153202,-32472.70958153202
2137,266564.0,424860.887424107,-158296.887424107
5708,684438.0,531058.0771893829,153379.92281061714
6752,308536.0,326114.2915199667,-17578.291519966675
3373,211365.0,226702.16796164704,-15337.167961647036
4173,198596.0,218086.0836590999,-19490.08365909991
6516,342586.0,320972.23990603595,21613.760093964054
6290,404129.0,394898.5577453483,9230.442254651687
9109,135746.0,170308.42296995848,-34562.42296995848
7208,197253.0,220936.30630094124,-23683.306300941244
3990,216272.0,228559.44503350268,-12287.445033502678
9332,305613.0,381781.4282357927,-76168.42823579267
4800,266343.0,267068.8707478649,-725.8707478648867
5067,333439.0,421390.008320119,-87951.008320119
7419,324204.0,259589.5080052302,64614.49199476981
391,208249.0,221153.27979713347,-12904.279797133466
1160,562580.0,486022.43491619354,76557.56508380646
3465,296625.0,319915.4763798427,-23290.476379842672
954,149883.0,137844.20835533433,12038.791644665675
1914,315045.0,309828.3154385596,5216.684561440372
9318,413775.0,394899.15181770053,18875.848182299465
5730,409860.0,375881.86273134075,33978.13726865925
1831,246130.0,277170.1533338092,-31040.153333809227
8988,380008.0,290486.23250885896,89521.76749114104
668,321160.0,328996.35385003017,-7836.353850030166
4359,285058.0,266747.07678057184,18310.923219428165
2274,378192.0,378180.31613505475,11.683864945254754
1996,322308.0,260938.02394653618,61369.97605346382
4002,219921.0,244838.86370200757,-24917.86370200757
8514,269555.0,368262.7534125961,-98707.75341259612
3726,282318.0,288316.78721533343,-5998.787215333432
3585,527926.0,474260.5762675385,53665.423732461524
5471,113685.0,134238.27959212242,-20553.279592122417
873,392207.0,429840.2503503266,-37633.25035032659
998,201076.0,233041.23749840973,-31965.237498409726
4154,323743.0,259911.94417377238,63831.05582622762
3088,353217.0,321589.01817953825,31627.981820461748
453,209384.0,209867.65527749056,-483.65527749055764
6751,737249.0,731299.1625569722,5949.837443027762
5886,160582.0,158307.35131033204,2274.648689667956
6433,288219.0,335079.2646334466,-46860.26463344658
6596,425724.0,398226.73798480665,27497.26201519335
369,367654.0,364286.0160060908,3367.9839939092053
6594,583896.0,452934.81914077996,130961.18085922004
2332,329235.0,378026.56007168494,-48791.560071684944
3787,266114.0,200065.62938165906,66048.37061834094
1596,271254.0,273950.35293900484,-2696.352939004835
4485,273893.0,265541.64851368126,8351.351486318745
5985,395559.0,377113.0246669732,18445.975333026785
5424,270581.0,289570.79572836193,-18989.795728361933
1794,318818.0,302529.9352214545,16288.064778545522
4861,350938.0,409357.88988249283,-58419.88988249283
2341,167048.0,113981.59923660505,53066.40076339495
6444,444116.0,485763.5811800936,-41647.58118009358
720,469453.0,495251.2546468359,-25798.254646835907
3186,158430.0,164282.4523204323,-5852.45232043229
1407,187332.0,210291.50505984778,-22959.505059847783
5001,341618.0,408172.2160015183,-66554.2160015183
4652,406527.0,485188.6453110509,-78661.64531105087
7739,474343.0,464587.05282094446,9755.94717905554
3721,136150.0,139919.69411995928,-3769.694119959284
2967,378252.0,338044.8681307014,40207.13186929858
6101,254631.0,364025.53619775723,-109394.53619775723
6670,231871.0,270916.4162029413,-39045.41620294133
1723,305114.0,266822.20881373074,38291.791186269256
2635,281914.0,266496.41398213553,15417.586017864465
7300,481873.0,451685.9950255794,30187.00497442059
9299,239259.0,290459.6100866538,-51200.61008665379
8936,196719.0,219146.11168347683,-22427.111683476833
667,227931.0,261041.76038837596,-33110.76038837596
3965,349929.0,396096.78800294857,-46167.78800294857
1868,669869.0,670991.0603166589,-1122.060316658928
207,363642.0,408351.7020343218,-44709.70203432179
9242,370508.0,428349.927574059,-57841.927574058995
725,704363.0,623601.6177391177,80761.3822608823
5102,497815.0,487169.23993117944,10645.760068820557
3785,236004.0,190927.03902568948,45076.960974310525
6850,340355.0,336159.812703656,4195.1872963440255
6080,304418.0,252908.39490565102,51509.60509434898
3013,337740.0,355403.77603954636,-17663.776039546356
8973,296149.0,340627.17943525733,-44478.179435257334
2762,304805.0,301361.97437049326,3443.0256295067375
1353,332020.0,352052.06586004375,-20032.065860043745
6230,306956.0,327332.3701368861,-20376.37013688608
7119,209314.0,235385.25046314683,-26071.250463146833
5989,423427.0,380354.0292805565,43072.97071944352
142,256394.0,272292.9579347237,-15898.957934723701
4587,528531.0,514895.65596120484,13635.344038795156
8903,295559.0,263537.4611587125,32021.53884128749
911,116824.0,96233.77705111119,20590.22294888881
19,531502.0,502991.57058444765,28510.429415552353
1690,402927.0,367189.0852982912,35737.914701708825
490,193277.0,257075.1389575785,-63798.138957578514
1492,207461.0,178549.28249745216,28911.717502547835
884,359598.0,388863.8574596846,-29265.8574596846
8016,379188.0,411889.71204541216,-32701.71204541216
5343,231137.0,220238.65665525928,10898.343344740715
1738,345770.0,364901.9420182007,-19131.9420182007
896,347868.0,324863.72198316385,23004.27801683615
4465,230504.0,271685.93146208406,-41181.93146208406
3566,386520.0,324229.2774428291,62290.7225571709
1070,130587.0,173229.4553466665,-42642.45534666651
6295,184369.0,188935.83847964182,-4566.838479641825
8153,147544.0,169754.1671415614,-22210.167141561396
3066,381696.0,358163.22934557317,23532.77065442683
8646,383701.0,365940.8350208529,17760.164979147085
5957,203177.0,249447.08308464137,-46270.083084641374
740,110281.0,107214.97194496813,3066.028055031871
7018,182142.0,126174.73089607322,55967.26910392678
8860,330562.0,332354.73450449744,-1792.7345044974354
8412,315184.0,303951.7029361328,11232.297063867212
4466,616407.0,548113.020969438,68293.97903056198
3449,53689.0,71997.93081783711,-18308.930817837114
2770,492714.0,498435.2863297259,-5721.286329725874
8286,282980.0,317379.17634426296,-34399.17634426296
6716,448957.0,523079.05470942677,-74122.05470942677
3230,277747.0,257218.80458003923,20528.19541996077
7492,331843.0,349206.3886735937,-17363.388673593698
533,246298.0,225262.95155781004,21035.04844218996
788,489334.0,507572.8955415199,-18238.895541519916
2638,272858.0,280815.25654816366,-7957.256548163656
9069,283291.0,298603.207840651,-15312.207840650983
3538,202017.0,176563.13650085192,25453.86349914808
4346,528357.0,448598.01544303587,79758.98455696413
5374,432756.0,386657.554485281,46098.445514719
7000,344483.0,343970.895660317,512.104339683021
6160,310741.0,374522.66998278105,-63781.66998278105
8813,322292.0,324000.7762430634,-1708.7762430633884
2225,338111.0,290940.85041023046,47170.14958976954
3994,185449.0,204839.11310937093,-19390.113109370926
5119,263627.0,222532.92842195116,41094.07157804884
1887,445618.0,442477.6179071893,3140.3820928107016
5238,545804.0,528761.6065839076,17042.39341609238
6030,309010.0,235924.088770474,73085.91122952601
5366,329992.0,408410.0819426907,-78418.08194269071
713,332502.0,386720.61959502415,-54218.61959502415
8631,342807.0,354395.3616024032,-11588.361602403224
4749,409761.0,433854.6997870955,-24093.69978709548
2785,388650.0,360875.80014877877,27774.19985122123
9152,331900.0,320127.6641808409,11772.33581915911
3859,433194.0,449427.2553931278,-16233.255393127794
1593,319832.0,306633.3106123479,13198.689387652092
3638,270411.0,294935.3798819453,-24524.379881945322
3168,210139.0,309585.8460155434,-99446.84601554339
8452,170314.0,234973.72108875695,-64659.72108875695
2155,130171.0,151563.48952725128,-21392.48952725128
2287,356059.0,254707.67159092694,101351.32840907306
7995,456946.0,387776.4437397348,69169.55626026518
2383,137521.0,157684.76978351187,-20163.769783511874
6876,495191.0,361700.4587717229,133490.54122827708
4065,327549.0,317247.0351819633,10301.964818036708
8505,355857.0,362446.92494962236,-6589.924949622364
416,158148.0,167558.48134920272,-9410.481349202717
1704,286227.0,271751.2308061531,14475.769193846907
7243,316931.0,315765.6718735804,1165.3281264196266
479,273851.0,247720.61749789596,26130.38250210404
5460,480932.0,490882.88101273106,-9950.881012731057
5356,426988.0,335397.02463184745,91590.97536815255
3171,292413.0,326434.48483603494,-34021.48483603494
8413,345564.0,304358.502921124,41205.49707887601
6166,288957.0,273850.9913749703,15106.008625029703
3132,545850.0,653776.5413265397,-107926.54132653971
8715,139168.0,167979.2928270237,-28811.292827023688
1484,369579.0,430670.49074148317,-61091.49074148317
6356,159515.0,108321.15970312423,51193.84029687577
4761,380565.0,427373.43322779855,-46808.43322779855
5503,133968.0,125384.47736709572,8583.522632904278
2181,137431.0,198958.3961143323,-61527.39611433231
4622,394529.0,442647.38057761715,-48118.38057761715
2015,287469.0,395961.94778036844,-108492.94778036844
8829,282434.0,243183.21602136875,39250.783978631254
6808,511789.0,439735.6763690614,72053.3236309386
3420,333684.0,395530.05111961154,-61846.05111961154
447,457737.0,350304.75983452157,107432.24016547843
7310,588237.0,614603.407375029,-26366.407375029055
6715,366603.0,347666.114649695,18936.885350305005
2900,110334.0,130839.40807045466,-20505.408070454665
4550,199216.0,241551.93622396636,-42335.93622396636
5833,288786.0,279281.351017166,9504.648982834013
1577,315143.0,301969.000133366,13173.999866634025
2566,147501.0,195793.32148247634,-48292.32148247634
9245,453728.0,488931.38333690504,-35203.38333690504
3661,335966.0,325361.72650590184,10604.27349409816
4090,401116.0,356678.1798488164,44437.82015118358
1637,141212.0,193243.84914541457,-52031.84914541457
8969,543480.0,472345.9069881785,71134.0930118215
7131,476298.0,485613.8896632416,-9315.889663241629
7459,368928.0,380653.7431591329,-11725.743159132893
5654,346230.0,364414.10834224784,-18184.10834224784
6534,336580.0,329076.59467704396,7503.405322956038
8427,390699.0,357710.2907071598,32988.70929284021
417,113977.0,163864.14205394033,-49887.14205394033
1789,158298.0,229779.39695502078,-71481.39695502078
6222,397852.0,413003.4914756717,-15151.491475671704
783,580157.0,568947.729337286,11209.270662714029
8899,199665.0,218938.62230199896,-19273.622301998956
7008,350827.0,400401.9552236538,-49574.955223653815
741,470932.0,367169.1387506568,103762.8612493432
582,474037.0,516294.2970401885,-42257.29704018851
2193,490228.0,488569.18704585667,1658.81295414333
4650,233137.0,279094.24283658905,-45957.24283658905
8312,336750.0,286698.7912857919,50051.2087142081
5715,233672.0,235874.30072240802,-2202.300722408021
3756,195174.0,148577.77062055728,46596.229379442724
1269,405162.0,451433.4643281143,-46271.46432811429
7637,367007.0,275604.71497958066,91402.28502041934
4635,223127.0,243498.81847469363,-20371.81847469363
2080,398217.0,341585.7285140736,56631.27148592641
7339,491931.0,421107.9397608745,70823.06023912551
6723,419469.0,371504.28967404796,47964.71032595204
6976,424192.0,462739.92526470503,-38547.92526470503
6523,321870.0,263149.1234475197,58720.87655248027
6391,273181.0,225637.6594024689,47543.34059753109
5318,582641.0,507479.4615384215,75161.53846157849
6501,558333.0,498420.8714189276,59912.12858107238
3327,265310.0,268310.3191176996,-3000.319117699575
1320,505002.0,530051.7409229367,-25049.740922936704
5604,586232.0,537955.3044066046,48276.69559339539
7912,689277.0,530040.442398094,159236.557601906
9302,213061.0,263523.7660341982,-50462.76603419823
2402,221845.0,250634.53189502118,-28789.53189502118
3341,313062.0,327387.87632445403,-14325.876324454031
9163,200213.0,197711.25680217677,2501.7431978232344
3960,544614.0,506713.9693425421,37900.030657457886
2221,315819.0,350875.2032867161,-35056.203286716074
7280,211161.0,187464.5169628711,23696.4830371289
8855,333464.0,346016.8040796722,-12552.804079672205
1993,403724.0,480021.88054104627,-76297.88054104627
2094,330840.0,316925.30748000497,13914.692519995035
3102,362042.0,351525.91210346884,10516.087896531157
4361,173586.0,247150.9536279151,-73564.95362791509
6804,481564.0,489080.96104491246,-7516.961044912459
3602,565020.0,627098.4633544039,-62078.46335440385
8772,334250.0,333803.14392722416,446.85607277584495
2977,327139.0,340794.79544824857,-13655.795448248566
4426,199506.0,282647.4646500364,-83141.46465003642
2953,238536.0,253212.04119013337,-14676.041190133372
2136,270285.0,257535.16524199827,12749.834758001729
5131,391676.0,412413.32951311354,-20737.32951311354
0,467104.0,492351.98375981324,-25247.983759813244
7076,481529.0,490814.36899655056,-9285.368996550562
6085,227750.0,280134.8609061364,-52384.8609061364
4009,388149.0,261390.3143012395,126758.6856987605
8836,162782.0,159000.95616745605,3781.0438325439463
2178,469277.0,443720.114612415,25556.885387584975
7924,221245.0,289414.38084138837,-68169.38084138837
8644,205036.0,258862.4930182051,-53826.4930182051
8980,236967.0,253602.34498402814,-16635.34498402814
7882,65502.0,110708.04072450152,-45206.04072450152
8078,199889.0,221825.34152823067,-21936.341528230667
8155,220866.0,243011.58636159875,-22145.586361598747
7793,278396.0,350500.3620167882,-72104.36201678822
3999,204712.0,196717.61058418805,7994.389415811951
7475,249396.0,366133.95069782203,-116737.95069782203
6746,173511.0,147932.5987830771,25578.40121692291
5330,405258.0,266767.0368327018,138490.96316729818
2673,557973.0,501544.86073046504,56428.139269534964
1040,163465.0,170386.61331191685,-6921.613311916852
4680,266331.0,304870.5277286508,-38539.52772865078
5635,437744.0,475802.7839834006,-38058.783983400615
368,402592.0,391547.7019527662,11044.29804723378
8410,281376.0,276633.8809246747,4742.119075325318
7566,118547.0,138444.99811374865,-19897.998113748647
5247,207746.0,189127.0571062796,18618.942893720407
7126,401767.0,400247.32324927335,1519.6767507266486
140,374551.0,380514.867637018,-5963.867637017975
3016,295846.0,285128.05366448214,10717.94633551786
5661,475056.0,484822.84016914555,-9766.840169145551
2848,250511.0,249343.05734347997,1167.9426565200265
8161,303968.0,347409.63596348884,-43441.635963488836
7563,345380.0,428293.2321428936,-82913.2321428936
6672,329139.0,384883.26994163333,-55744.269941633334
8024,515650.0,441947.974281886,73702.02571811399
3952,201556.0,190400.41072310385,11155.58927689615
1994,198712.0,208442.19521501035,-9730.195215010346
5129,658801.0,622216.2930112857,36584.706988714286
9122,149284.0,127936.5542079849,21347.445792015104
3191,194195.0,206241.80506975506,-12046.805069755064
811,240348.0,236152.67968326062,4195.32031673938
7781,325116.0,297862.58439474774,27253.41560525226
5284,184050.0,181989.37918817712,2060.6208118228824
6005,180774.0,166963.6557738937,13810.344226106303
6445,277540.0,297830.69112857943,-20290.691128579434
1631,506300.0,429956.73218401166,76343.26781598834
3342,181340.0,245935.78375428086,-64595.783754280856
7632,379014.0,416361.90208486887,-37347.90208486887
5801,735774.0,621648.0999340311,114125.90006596886
5177,226390.0,201040.83646666034,25349.163533339655
1468,272515.0,238402.87115249183,34112.12884750817
658,212533.0,215940.31100389,-3407.311003890005
3366,319554.0,370738.294495506,-51184.29449550598
7896,618187.0,451719.6691642139,166467.33083578612
6557,411115.0,385505.727876488,25609.272123511997
4402,513054.0,543304.863705258,-30250.863705258
1426,486314.0,541724.023200449,-55410.02320044895
7129,383393.0,360117.355420621,23275.644579379004
7817,189174.0,307765.5695245147,-118591.56952451472
3264,198030.0,239388.30243080968,-41358.30243080968
6729,442494.0,378412.94920600794,64081.050793992064
8645,207226.0,247074.62651879844,-39848.62651879844
8254,334776.0,345570.59292900347,-10794.59292900347
6871,276820.0,274277.1505172899,2542.849482710124
5933,388302.0,404699.9087578216,-16397.9087578216
8917,194212.0,205896.38683050012,-11684.386830500123
2479,227544.0,257364.07524268283,-29820.075242682826
6998,538518.0,441205.3388169242,97312.6611830758
3426,260989.0,273344.6993343236,-12355.69933432358
3630,110890.0,194721.8378513888,-83831.83785138879
2865,350005.0,315323.6635067668,34681.33649323322
588,101082.0,117550.86162525907,-16468.861625259073
1016,287129.0,314847.21448480623,-27718.21448480623
564,228276.0,261257.75921617434,-32981.75921617434
3084,280786.0,329297.34473551554,-48511.34473551554
1806,247422.0,370074.8145000954,-122652.81450009538
7813,354791.0,366087.37311452476,-11296.373114524758
1714,150396.0,159785.61107530352,-9389.611075303517
7098,284748.0,297254.2941782709,-12506.29417827091
8094,329720.0,342054.8689229144,-12334.868922914378
243,170531.0,185466.84648080057,-14935.846480800566
4936,271977.0,279412.2068526107,-7435.206852610689
7042,236964.0,280954.1097299274,-43990.10972992738
5975,231008.0,194566.57841973973,36441.42158026027
4290,341048.0,426036.1581068321,-84988.15810683212
972,486517.0,377248.7468987559,109268.2531012441
8736,211959.0,197808.22424970815,14150.775750291854
7948,223855.0,206684.00195654755,17170.998043452448
3651,381136.0,404194.19463195506,-23058.194631955063
7484,212349.0,311437.55075613875,-99088.55075613875
7375,798186.0,704585.069687991,93600.93031200895
4390,528169.0,442772.24990614963,85396.75009385037
8395,155962.0,162924.6692093657,-6962.669209365704
795,780735.0,706409.3852726796,74325.61472732038
2037,417762.0,397797.22556235275,19964.774437647255
2273,199897.0,152636.62461721813,47260.37538278187
5905,146992.0,144554.6649376206,2437.335062379396
8268,235667.0,242581.7924993055,-6914.792499305506
5273,378949.0,396460.45270099444,-17511.452700994443
2462,165006.0,211193.7264010293,-46187.7264010293
5569,416749.0,347402.54187173623,69346.45812826377
26,136039.0,133905.8614300166,2133.138569983392
7205,389998.0,442600.2899270778,-52602.28992707783
9308,461440.0,428584.7862724049,32855.21372759511
2598,625285.0,637327.005161531,-12042.005161531037
5582,219118.0,247179.830661477,-28061.830661476997
6757,687388.0,738325.4254283113,-50937.42542831134
1188,363521.0,361950.3364415609,1570.6635584391188
3349,392839.0,428803.9648494963,-35964.96484949632
8136,320684.0,386278.5694279994,-65594.56942799938
8759,402920.0,369045.3159897121,33874.68401028792
8558,236451.0,274095.36230301886,-37644.36230301886
7467,211398.0,202546.28921938804,8851.71078061196
2816,198040.0,221145.8098376417,-23105.80983764169
6191,153467.0,201953.45559237094,-48486.45559237094
4439,471005.0,464660.5818493596,6344.418150640384
5219,345798.0,339035.41544267494,6762.584557325055
9305,153008.0,188041.2391758505,-35033.2391758505
2652,157807.0,189758.55175618938,-31951.55175618938
4206,773856.0,526059.5869708303,247796.41302916966
3702,200679.0,205224.77903966917,-4545.779039669171
5046,431973.0,380719.5110228641,51253.488977135916
5385,111775.0,130515.0491417087,-18740.049141708703
7001,463281.0,438889.02148835297,24391.97851164703
4847,311234.0,251224.1917512312,60009.80824876879
8814,377268.0,355803.7123491234,21464.28765087662
3936,133646.0,161232.9892866752,-27586.989286675205
5047,326401.0,303764.7033438257,22636.296656174294
1055,186550.0,195090.00774824683,-8540.007748246833
808,388830.0,394201.34151002584,-5371.341510025843
6778,384621.0,382957.88764974556,1663.112350254436
4579,202441.0,212503.640755501,-10062.640755500994
7142,413022.0,377939.73493952246,35082.26506047754
3539,402802.0,323774.29171274573,79027.70828725427
6143,396398.0,519039.7539104616,-122641.75391046162
5687,360551.0,425124.91687361285,-64573.91687361285
7015,207375.0,217714.94744268208,-10339.947442682082
3724,215315.0,232606.25726645358,-17291.257266453584
3967,137095.0,130071.16929494379,7023.830705056214
4596,56172.0,129139.74750185436,-72967.74750185436
3629,416762.0,410566.6853788411,6195.3146211588755
683,382661.0,400291.0012638455,-17630.00126384548
3594,275386.0,303884.6325997773,-28498.63259977731
3813,277994.0,282817.24493437726,-4823.2449343772605
1152,257472.0,250492.8748245963,6979.125175403693
5152,398093.0,349585.13438803784,48507.86561196216
72,452239.0,368218.99036718265,84020.00963281735
1019,291877.0,316201.9870244712,-24324.987024471222
2041,91705.0,84428.9673266357,7276.032673364301
6686,432368.0,452984.43928436266,-20616.439284362656
5351,498063.0,507331.54192698497,-9268.541926984966
8146,280772.0,275341.39725899766,5430.602741002338
1861,208742.0,209709.1337915249,-967.1337915248878
7744,168643.0,206520.79054282556,-37877.79054282556
2681,730579.0,580782.7840763071,149796.21592369291
7445,596759.0,574116.4053289874,22642.5946710126
2985,520316.0,475512.1382829501,44803.861717049906
2391,494138.0,594833.8693868745,-100695.86938687449
8,668514.0,534215.5320794466,134298.4679205534
6389,319747.0,340036.1369544963,-20289.136954496324
925,303196.0,244614.73897828627,58581.261021713726
6870,114060.0,121589.50848001773,-7529.508480017728
6502,230918.0,264295.09398153675,-33377.093981536746
9221,343592.0,356154.6742313953,-12562.6742313953
6062,126609.0,139061.04809382797,-12452.048093827965
3833,132837.0,152573.89955029738,-19736.899550297385
3664,383764.0,347080.76553029974,36683.234469700255
5531,416346.0,427894.99265615427,-11548.992656154267
1826,398772.0,405095.4971129862,-6323.497112986224
6756,345294.0,350240.9832844127,-4946.983284412709
8822,206614.0,185790.7973005414,20823.202699458605
4386,159485.0,152879.64691295242,6605.353087047581
7641,265188.0,240437.25623891488,24750.74376108512
6096,182138.0,181602.66445969717,535.3355403028254
909,238586.0,272170.73117193294,-33584.731171932945
1586,393250.0,354448.01025952,38801.98974048003
2993,407045.0,418617.2997103165,-11572.299710316525
2832,472783.0,537063.5080154295,-64280.508015429485
8823,299558.0,334511.1908810826,-34953.19088108261
1008,325351.0,316843.4680518947,8507.531948105316
2143,350803.0,366471.66037221305,-15668.660372213053
1537,360410.0,319514.56402303657,40895.43597696343
6913,354276.0,328018.90932558256,26257.090674417443
4958,355159.0,348958.0522220753,6200.94777792471
108,263941.0,262421.6833795859,1519.316620414087
245,287331.0,260550.98906476414,26780.010935235856
3151,448053.0,545673.1182008648,-97620.11820086476
5859,283261.0,333392.0057042952,-50131.00570429518
2043,379893.0,327260.276748616,52632.723251383984
3215,309376.0,334726.8318705916,-25350.831870591617
4305,302009.0,341475.51217360026,-39466.51217360026
8934,159281.0,165219.92889339663,-5938.928893396631
1864,200316.0,170847.90123474912,29468.098765250877
2169,259784.0,240288.1808642211,19495.819135778904
6247,500242.0,520772.2854629344,-20530.285462934407
3239,366136.0,339937.32519361714,26198.674806382856
8764,121061.0,151048.63889741668,-29987.638897416677
2393,164882.0,132308.9033322853,32573.096667714708
7870,215492.0,237548.5861162617,-22056.586116261693
7292,221947.0,276387.44026874786,-54440.44026874786
8550,230597.0,204652.2351206803,25944.7648793197
6163,312120.0,320162.26936546207,-8042.269365462067
420,362261.0,386257.0665832769,-23996.0665832769
434,301279.0,302459.2563354122,-1180.2563354122103
1380,542848.0,632262.9846114021,-89414.98461140215
8344,386624.0,337644.60080228513,48979.39919771487
5638,201473.0,200831.41313877565,641.5868612243503
5004,348539.0,517712.64149668,-169173.64149667998
4555,319500.0,296705.29212714604,22794.707872853964
380,338185.0,338951.76593311375,-766.7659331137547
4927,399029.0,403470.85579586634,-4441.855795866344
629,118748.0,124802.75217396658,-6054.752173966583
4443,140205.0,153852.6556073098,-13647.655607309804
966,401746.0,442456.42909618485,-40710.429096184846
3634,270096.0,313696.51312554034,-43600.51312554034
9264,375209.0,418921.00966564094,-43712.009665640944
6347,406998.0,406991.8315006693,6.168499330698978
599,463869.0,440444.7499383006,23424.250061699422
728,353496.0,335426.1577672632,18069.842232736817
5707,85556.0,115314.60805546357,-29758.60805546357
8863,436113.0,420309.9872578414,15803.012742158608
6277,297952.0,292248.92178197287,5703.078218027134
3119,303782.0,290548.31886440614,13233.681135593855
2540,344958.0,344566.1049785397,391.8950214603101
3542,143019.0,148806.6905973708,-5787.690597370791
3788,407873.0,498353.6751382864,-90480.67513828637
279,737865.0,679000.808971268,58864.19102873199
3772,178691.0,156051.73632408306,22639.26367591694
4144,342416.0,370931.12932653155,-28515.129326531547
7338,719546.0,681846.3726586875,37699.62734131247
2124,351335.0,304129.58517072565,47205.41482927435
403,681572.0,632745.976035211,48826.023964789
4323,403647.0,356442.30560080806,47204.69439919194
1710,216974.0,209027.08943719076,7946.910562809237
8362,394503.0,411145.09137695597,-16642.09137695597
6691,341842.0,368249.82146998064,-26407.82146998064
2616,209213.0,191240.93935638064,17972.060643619363
5977,638589.0,621437.4384931105,17151.561506889528
9042,357532.0,411453.229269647,-53921.22926964698
8512,391674.0,392980.25637581653,-1306.2563758165343
5693,120336.0,163943.80047469377,-43607.800474693766
5420,411573.0,461899.99501401634,-50326.99501401634
2171,439433.0,425972.4993179526,13460.500682047394
1777,386623.0,517370.8519876573,-130747.85198765731
2882,528711.0,457408.4113139734,71302.58868602657
1547,318384.0,393071.5904563263,-74687.59045632632
8284,558550.0,432582.3155772947,125967.68442270532
657,201835.0,240457.87807219385,-38622.87807219385
1971,269645.0,264314.62985383644,5330.370146163565
1693,231565.0,248174.61340837507,-16609.613408375066
116,345938.0,350189.2397090788,-4251.2397090788
3000,320444.0,352605.35243805987,-32161.35243805987
6328,192882.0,224148.01101035927,-31266.011010359274
8656,549960.0,484389.15204982477,65570.84795017523
